id,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,hasFirePlace,hasBalcony,hasSolarPanels,hasAirCondition,hasView,hasSecuritySystem,price
1340,64963,24,1,1,35,3,5,2014,1,0,3678,7178,224,1,6,7492,1359,3481,2528,9937,1637,6500685.4
1341,70409,98,0,0,84,4,2,2000,0,1,6992,9414,854,0,4,872,9184,8794,5359,655,8377,7042999.2
1342,40555,26,0,0,75,4,9,2003,0,0,9147,5779,309,1,10,6257,7979,1176,7249,1377,5754,4061001.3
1343,79649,47,0,1,17,7,9,2009,0,1,3281,8521,261,0,3,4245,6437,6930,792,9343,3136,7976501.9
1344,13309,81,0,0,16,6,7,2004,1,1,8191,259,876,0,10,5282,4773,4133,1057,5226,7581,1337541.4
1345,43441,26,1,1,42,1,10,2000,0,0,5361,6554,880,1,4,2328,5056,5844,4282,555,3247,4349056
1346,39130,35,0,0,58,4,10,2004,0,1,3758,3762,270,1,7,4179,493,8039,5144,3842,437,3921493.4
1347,54765,99,1,0,50,6,1,2013,0,0,8836,7540,101,1,0,822,7661,9057,5361,889,6570,5478329.3
1348,22878,99,1,1,45,3,3,2014,0,0,8778,229,919,0,2,793,7386,1219,1559,6296,6974,2293660.4
1349,68573,48,1,1,17,2,10,2014,0,0,2759,1714,819,1,10,8181,2357,7743,8609,3328,5136,6861756.4
1350,9803,86,1,1,92,4,5,2018,0,0,4136,8978,811,1,0,3733,4251,9879,6113,4396,8953,998783.8
1351,21991,62,1,0,15,4,8,2011,0,0,4515,4388,116,1,6,7249,5178,5026,1637,4222,3958,2199707.1
1352,95273,44,1,1,11,10,2,1994,0,1,2429,1241,124,0,7,7773,4010,6226,4859,769,7753,9537187.4
1353,58855,34,1,0,84,5,4,1990,1,1,6606,209,961,0,6,6434,8569,7172,5738,1138,8249,5892769
1354,53500,14,0,0,43,3,4,2018,1,0,685,3634,127,0,6,9187,7255,4309,981,9677,5369,5350627.8
1355,97289,54,0,1,57,7,10,2004,0,1,3052,9832,747,0,1,7769,9284,8127,5696,6368,5367,9732350.4
1356,50539,81,1,1,69,5,4,1996,1,1,8511,5785,178,1,3,7145,7739,2765,3149,5209,3437,5063590.6
1357,3854,8,0,1,16,6,7,2009,1,1,5276,5306,449,1,8,5865,8500,2326,6306,4036,4357,393085.9
1358,30007,34,1,0,34,7,5,1993,1,0,5717,89,123,0,2,545,5497,5281,2477,3294,1976,3008473.3
1359,848,54,1,1,62,7,1,2013,1,1,7491,4500,454,0,10,773,648,2048,6284,8349,3288,94998.3
1360,93706,26,0,0,59,6,3,1999,0,0,9853,1326,597,0,7,1277,3034,8650,3530,2685,8889,9376364.9
1361,84697,47,0,0,26,4,6,2015,0,1,4100,6410,185,0,3,8765,4237,7495,7653,8013,6770,8474421.5
1362,64021,38,1,1,37,9,8,2018,0,0,4304,8257,409,1,5,4581,1335,887,438,4341,3850,6412082.8
1363,93318,80,1,1,68,9,2,2008,1,1,788,3558,776,1,3,927,4534,6772,2453,4694,6133,9340167.8
1364,54789,31,0,0,68,8,8,2005,0,0,8832,2608,313,0,8,2677,878,903,9659,4319,782,5480117.5
1365,52284,46,1,0,85,5,2,2013,1,1,9719,8369,302,1,3,6249,6717,8439,3815,4091,4244,5236681.3
1366,68726,38,0,1,14,6,1,2004,1,1,1239,3734,574,1,3,9379,4694,973,632,9141,6431,6881563.4
1367,92326,61,0,1,38,7,3,2017,1,1,7053,3923,577,0,7,3468,4319,75,1113,3697,7889,9239788.7
1368,16693,86,1,0,6,3,3,2000,0,1,2711,2655,825,1,9,2528,4091,2599,3473,9489,7473,1673561
1369,10902,15,0,1,38,1,9,1996,0,1,4226,3508,1000,0,2,5359,9141,7410,1337,3415,5778,1096338.6
1370,32396,45,1,1,9,7,5,2017,1,0,8185,3528,754,1,1,7249,3697,949,9148,8651,6445,3247610.7
1371,58980,56,1,0,42,2,1,2004,1,1,6133,4972,254,1,5,792,9489,8988,5580,7475,8889,5914784.4
1372,3048,53,0,0,81,7,3,1996,1,0,8708,4148,860,0,9,1057,3415,973,8091,2509,7764,313086.6
1373,43084,5,1,0,22,9,10,2018,0,0,1286,8377,426,1,1,4282,8651,694,6946,101,1311,4312866.8
1374,66579,94,1,0,30,10,6,2000,0,0,3473,4828,476,0,6,5144,7475,7235,6935,9629,8824,6664850.1
1375,79298,57,0,1,64,4,5,2007,0,1,2025,498,577,1,2,5361,2509,8229,671,2439,8798,7935780.7
1376,80947,58,1,1,45,5,6,2006,0,0,1204,5752,137,1,5,1559,101,8367,711,974,7265,8103183.6
1377,35652,16,0,0,37,7,9,1996,1,0,4807,973,419,1,4,8609,9629,7414,5339,8177,8758,3569151.6
1378,78088,41,0,0,6,5,4,1994,0,1,5556,1034,186,0,9,6113,2439,7805,469,1871,1911,7809475.4
1379,24560,38,0,0,38,8,4,2019,1,0,661,1636,542,0,8,1637,974,7451,679,8678,5173,2457903.9
1380,40259,8,1,0,20,8,8,2003,0,0,5238,7709,864,1,8,4859,8177,3409,8019,7735,7330,4029000.3
1381,2308,47,0,1,15,8,7,2008,0,0,9578,9669,220,0,3,5738,1871,1354,2648,4035,7845,237020.8
1382,21247,38,1,0,54,7,6,2004,0,1,485,2131,818,1,4,981,8678,1952,8108,5573,5303,2136110.4
1383,18521,30,1,0,38,2,6,2003,0,1,6184,8575,130,1,3,5696,7735,1543,1284,6168,4198,1858497.3
1384,64052,37,1,1,49,4,6,2003,1,0,3789,4043,121,1,4,3149,4035,3335,8181,5435,5786,6408854.3
1385,7021,26,1,0,69,9,9,1998,1,1,7702,4127,458,1,1,6306,5573,792,1618,2607,7416,707889.8
1386,25051,49,0,0,32,8,5,1997,0,1,3484,574,168,1,0,2477,6168,3288,755,4737,8171,2506485.7
1387,17847,97,1,0,97,4,8,2006,0,0,9732,4922,879,1,7,6284,5435,5513,793,9274,7226,1791186.6
1388,55558,74,0,0,42,2,9,2000,1,0,3501,6506,337,1,10,3530,2607,9937,4010,1653,9533,5564448
1389,32956,5,1,1,46,6,5,1993,1,0,9680,3383,888,1,3,7653,4737,655,7227,9719,836,3305549.3
1390,17857,20,1,0,24,5,3,1997,1,0,5580,4686,758,0,3,438,9274,1377,9253,3481,8435,1791426.7
1391,90703,96,0,0,51,4,1,2000,0,0,5891,5394,692,1,5,2453,1653,9343,5153,8794,6424,9072785.2
1392,94361,78,1,1,45,5,10,2020,1,0,7842,3463,732,0,3,9659,9719,5226,6698,1176,9278,9442418
1393,88926,48,1,0,3,1,8,2019,1,1,6294,3078,569,0,6,3815,3481,555,8759,6930,8642,8893969.2
1394,58752,85,0,1,98,4,8,1997,0,1,3252,6676,245,0,8,632,8794,3842,1233,4133,2741,5881679.7
1395,87557,20,1,0,33,2,1,2015,1,1,5698,4377,544,0,2,1113,1176,889,5647,5844,732,8764296.5
1396,15542,45,1,0,23,3,6,1996,0,0,563,8215,908,1,7,3473,6930,6296,9037,8039,8163,1556824.6
1397,91702,92,0,0,64,9,9,2013,0,0,6424,6902,880,1,3,1337,4133,3328,8759,9057,2676,9172843.3
1398,58855,49,0,1,76,4,7,2015,0,0,4631,1670,757,1,0,9148,5844,4396,1359,1219,6242,5886368.5
1399,50013,76,1,1,10,4,2,2014,1,1,6543,8664,611,1,9,5580,8039,4222,9184,7743,4511,5014166
1400,42346,19,0,1,98,5,5,1998,1,0,6333,3333,636,0,4,8091,9057,769,7979,9879,4892,4241310.8
1401,17648,35,0,0,29,2,9,2000,1,1,7702,1146,135,1,1,6946,1219,1138,6437,5026,8836,1765902.2
1402,48789,51,0,1,42,1,8,2007,0,1,5367,4449,524,0,2,6935,7743,9677,4773,6226,2840,4887322.7
1403,70751,70,1,0,12,4,6,2003,0,1,5775,8319,678,0,7,671,9879,6368,5056,7172,4781,7084089.3
1404,88352,59,1,1,35,2,4,2017,1,1,8174,2556,976,0,7,711,5026,5209,493,4309,812,8844632.7
1405,74689,58,0,0,50,9,9,2008,1,1,3114,9552,431,0,4,5339,6226,4036,7661,8127,7789,7484096.8
1406,91441,54,0,1,55,3,3,2013,1,1,9578,9281,655,1,0,469,7172,3294,7386,2765,6431,9155265.3
1407,27333,81,0,1,16,8,6,2019,0,0,4258,2352,313,1,3,679,4309,8349,2357,2326,4731,2735397.9
1408,80002,86,0,0,76,10,1,2015,1,0,7358,8046,127,0,9,8019,8127,2685,4251,5281,6361,8007425.5
1409,1967,25,0,1,26,2,3,2009,0,0,4289,6156,905,0,7,2648,2765,8013,5178,2048,4614,207245.9
1410,2167,92,0,1,98,5,5,1992,0,0,4166,4222,134,1,8,8108,2326,4341,4010,8650,8654,226782
1411,34555,56,0,1,35,5,8,2003,1,1,1636,6010,286,1,1,1284,5281,4694,8569,7495,3484,3467129.3
1412,4463,75,0,1,51,8,2,2000,1,1,7642,7651,746,0,1,8181,2048,4319,7255,887,2487,453762.2
1413,25881,46,1,1,34,5,3,2004,0,1,1976,4355,209,0,8,1618,8650,4091,9284,6772,9747,2596473.4
1414,1549,86,0,1,59,3,5,1999,0,0,4173,9203,831,0,10,755,7495,9141,7739,903,824,165820.9
1415,96923,3,0,0,8,9,4,2008,0,0,795,9752,532,1,7,793,887,3697,8500,8439,5181,9694422.8
1416,63519,35,0,1,77,10,3,2006,1,0,4258,6368,358,0,10,4010,6772,9489,5497,973,4040,6358243.6
1417,49374,63,0,0,9,1,7,2000,0,1,228,7357,555,0,6,7227,903,3415,648,75,9738,4944387
1418,60056,75,1,0,14,7,9,1995,1,1,746,7987,375,0,6,9253,8439,8651,3034,2599,8631,6011032.5
1419,14293,8,1,1,69,7,9,2013,1,0,9253,4147,761,1,4,5153,973,7475,4237,7410,8045,1432820.3
1420,32325,86,0,0,75,6,4,2009,0,0,9018,9552,325,0,1,6698,75,2509,1335,949,3487,3237949.9
1421,20447,80,0,1,99,8,9,2000,1,0,8164,6669,109,1,6,8759,2599,101,4534,8988,7248,2056119
1422,86933,86,0,0,12,5,7,1997,1,0,2485,3095,166,1,6,1233,7410,9629,878,973,6293,8694297.1
1423,42623,89,0,1,21,1,8,2019,1,1,3945,583,218,1,1,5647,949,2439,6717,694,817,4268615.9
1424,64920,46,0,1,58,8,8,2016,1,1,5168,7756,426,0,9,9037,8988,974,3038,7235,8566,6501809.6
1425,39686,52,1,0,58,5,8,2020,1,1,7208,406,871,0,4,8759,973,8177,1204,8229,5294,3970892.1
1426,7515,34,0,0,83,2,3,2000,1,0,5173,4426,625,0,7,1359,694,1871,469,8367,7591,752692
1427,1300,18,0,1,85,9,10,2009,0,0,8145,9333,746,0,9,9184,7235,8678,6885,7414,855,134967.9
1428,56480,69,1,0,34,8,9,2016,0,0,3492,3793,664,0,7,7979,8229,7735,7431,7805,6540,5653048.6
1429,14113,65,1,0,54,7,9,2014,1,1,469,973,665,1,8,6437,8367,4035,2708,7451,5689,1417648.4
1430,26883,50,0,1,42,1,6,1994,0,1,8888,1612,928,0,7,4773,7414,5573,4116,3409,8714,2694154.4
1431,32939,26,0,1,50,7,7,2013,1,1,7572,4385,690,1,7,5056,7805,6168,4173,1354,5622,3300978.3
1432,9920,86,1,1,86,7,7,1997,0,0,7445,6702,810,1,4,493,7451,5435,1437,1952,8762,996888.7
1433,44064,47,1,0,75,4,4,1992,0,1,10000,5772,865,1,6,7661,3409,2607,2593,1543,9578,4413732.1
1434,43304,26,1,1,56,8,6,2009,1,0,9089,3327,212,1,8,7386,1354,4737,6469,3335,7113,4337442.9
1435,72586,60,1,1,38,2,3,2015,0,1,5285,9457,858,1,7,2357,1952,9274,8174,792,4173,7262781.5
1436,22162,11,0,1,99,8,7,1994,1,1,5235,3215,893,0,9,4251,1543,1653,1883,3288,5258,2223268.4
1437,40037,89,1,1,7,9,9,1995,0,1,2551,9128,919,0,9,5178,3335,9719,1434,5513,1528,4012108.5
1438,71985,56,0,0,98,8,5,2005,0,1,7677,9507,597,0,8,4010,792,3481,4851,9937,8579,7203983.5
1439,85512,22,0,0,38,10,3,2008,0,1,9428,5622,412,0,0,8569,3288,8794,7612,655,7180,8565946.8
1440,25699,50,0,0,51,8,2,1994,1,1,8609,949,614,0,8,7255,5513,1176,1684,1377,8181,2576151.4
1441,11593,50,0,0,64,7,9,1997,1,0,3854,3077,498,0,7,9284,9937,6930,5155,9343,8568,1166355.7
1442,4308,78,1,0,4,8,7,2003,0,0,8781,7842,386,1,6,7739,655,4133,3415,5226,9355,432778.3
1443,36256,100,0,1,86,9,7,2003,0,1,5066,3543,652,1,6,8500,1377,5844,7729,555,9670,3633301.3
1444,3814,6,1,0,11,3,6,2007,0,1,9576,8606,626,0,6,5497,9343,8039,231,3842,4558,386744.7
1445,900,80,1,1,5,7,3,2008,1,0,7677,7896,631,1,5,648,5226,9057,4787,889,7001,100197.8
1446,9539,37,1,1,37,3,5,2014,0,0,3572,6596,735,0,5,3034,555,1219,1781,6296,5773,955981.4
1447,38480,55,1,0,83,7,6,2000,0,1,8442,3989,155,1,8,4237,3842,7743,6492,3328,8494,3853735
1448,49588,51,0,0,80,1,6,1998,1,0,6051,7200,473,0,8,1335,889,9879,359,4396,6177,4963749.8
1449,29570,96,0,0,14,7,3,2000,1,1,4128,1612,535,1,0,4534,6296,5026,8279,4222,5989,2959463.2
1450,94638,90,1,1,24,1,7,2014,1,0,9189,6844,395,0,10,878,3328,6226,2161,769,1637,9465407.4
1451,8191,23,1,0,58,1,9,2020,0,0,4977,3173,415,1,5,6717,4396,7172,8742,1138,9938,823318.1
1452,64213,20,1,0,32,4,2,1996,1,1,874,915,155,1,8,4694,4222,4309,8429,9677,7386,6422841.6
1453,51461,56,1,0,28,3,3,2017,0,1,1689,974,803,0,8,4319,769,8127,9247,6368,3876,5152982.7
1454,93803,82,1,1,39,7,8,2018,1,0,4629,2192,404,1,9,4091,1138,2765,8693,5209,4655,9387508
1455,29276,41,1,1,52,9,9,1997,1,0,516,6438,753,0,8,9141,9677,2326,7161,4036,8181,2928782.7
1456,75057,62,1,1,100,3,7,2017,1,1,5305,4393,531,0,9,3697,6368,5281,1592,3294,4807,7518049.7
1457,29758,26,1,1,45,5,4,2000,1,1,735,298,594,0,0,9489,5209,2048,3750,8349,3522,2982078.1
1458,39661,79,1,0,39,7,7,2020,1,0,9431,2685,386,0,4,3415,4036,8650,7115,2685,9795,3974103
1459,63693,11,1,0,36,2,6,2005,1,1,3712,3793,549,0,6,8651,3294,7495,8252,8013,788,6375077.5
1460,87603,42,0,0,41,10,8,2019,0,0,2336,7284,498,1,5,7475,8349,887,1098,4341,2164,8762692.9
1461,75271,77,0,0,92,3,6,2000,0,1,5884,446,399,1,6,2509,2685,6772,4173,4694,8183,7537873.2
1462,18281,4,1,0,97,10,4,2016,0,1,5647,4305,343,0,0,101,8013,903,3177,4319,6333,1840231.6
1463,18762,64,0,1,7,4,6,2000,1,1,7754,4889,312,1,4,9629,4341,8439,9555,4091,773,1880746.1
1464,65427,85,1,0,30,7,7,2013,0,0,3492,3239,515,0,8,2439,4694,973,3351,9141,3678,6544509.3
1465,73031,35,1,0,41,3,9,2003,0,1,679,479,804,1,9,974,4319,75,2426,3697,6155,7309235.3
1466,6601,59,1,0,19,3,6,2018,1,0,8264,7845,310,0,10,8177,4091,2599,9528,9489,6284,667494.8
1467,82918,78,0,0,8,4,10,1999,0,0,827,4667,158,0,4,1871,9141,7410,7835,3415,9311,8292659.9
1468,14345,23,0,1,81,5,10,1997,1,1,6293,5252,415,0,6,8678,3697,949,8794,8651,5369,1445853.7
1469,3584,58,1,1,56,6,8,2000,0,1,3636,6306,308,0,8,7735,9489,8988,3106,7475,4711,367846.1
1470,26519,48,0,1,85,10,3,2014,1,1,4245,4794,961,1,7,4035,3415,973,6429,2509,783,2656599.4
1471,42276,3,0,1,41,5,3,2006,1,0,6698,7444,138,0,6,5573,8651,694,9685,101,7593,4229850.6
1472,56414,69,1,1,53,1,4,2004,1,0,7276,5256,973,0,6,6168,7475,7235,4221,9629,5356,5646944.4
1473,18491,38,0,1,7,7,6,1997,0,1,7253,8100,675,0,8,5435,2509,8229,7386,2439,7420,1854892.7
1474,4276,35,1,1,72,2,9,2014,1,0,3694,6233,447,1,7,2607,101,8367,6367,974,8278,440518.4
1475,28284,1,1,1,1,8,8,2003,1,1,2696,2831,798,1,10,4737,9629,7414,6509,8177,3231,2834962.3
1476,683,51,1,0,88,9,7,2009,1,0,3645,7179,158,1,4,9274,2439,7805,6782,1871,6434,76430.9
1477,9542,92,0,1,49,8,1,2018,1,1,6653,2673,676,0,4,1653,974,7451,2285,8678,8854,962999.8
1478,36503,38,1,1,50,6,7,2007,0,0,8934,4306,812,0,8,9719,8177,3409,6779,7735,3474,3659340.7
1479,54631,58,0,0,25,6,2,2006,1,1,5612,974,652,0,6,3481,1871,1354,4011,4035,9107,5471295.6
1480,92363,54,0,1,77,9,6,2013,0,1,729,8177,812,1,8,8794,8678,1952,533,5573,3157,9242507.3
1481,34220,83,1,1,69,2,6,1996,0,0,7585,3946,576,1,4,1176,7735,1543,8171,6168,7503,3430761.6
1482,4198,76,1,1,17,9,8,1997,0,0,8886,4313,879,1,3,6930,4035,3335,3854,5435,7746,422514.7
1483,4596,97,1,0,12,2,5,2014,0,0,1556,7497,308,0,8,4133,5573,792,3797,2607,9859,465858.4
1484,84795,74,0,0,21,2,9,1998,0,0,3035,5317,431,0,5,5844,6168,3288,6051,4737,7438,8481583.2
1485,32813,89,1,1,6,2,7,2000,0,0,3129,9129,463,0,8,8039,5435,5513,4779,9274,9697,3286268
1486,83641,37,0,1,37,5,2,2006,0,0,9349,8017,210,0,10,9057,2607,9937,8829,1653,3695,8365598.6
1487,17515,18,1,0,97,8,4,2000,0,0,1540,1546,150,0,0,1219,4737,655,9381,9719,1112,1754203.2
1488,47584,100,0,0,5,2,8,2000,1,0,7559,7451,136,0,4,7743,9274,1377,4968,3481,7184,4763586.1
1489,89245,43,1,1,45,7,10,2020,1,0,6114,6912,359,0,8,9879,1653,9343,8036,8794,6969,8929089.1
1490,55620,56,1,1,61,3,5,2020,1,1,1427,9457,596,0,8,5026,9719,5226,9284,1176,4713,5573469.2
1491,16046,76,0,0,25,10,4,2017,0,1,1773,5244,666,0,5,6226,3481,555,1359,6930,7979,1606409.7
1492,60680,70,0,0,72,9,9,2020,1,1,8957,8097,433,1,2,7172,8794,3842,5345,4133,8778,6075501.2
1493,40115,18,0,1,14,7,5,2003,0,1,3534,9291,474,0,3,4309,1176,889,8171,5844,9789,4015695.3
1494,6118,7,1,0,58,8,4,2019,0,0,7247,2486,687,1,6,8127,6930,6296,2299,8039,8542,616891.9
1495,50093,82,0,1,56,9,1,2009,1,0,6678,4242,953,0,0,2765,4133,3328,7437,9057,9545,5013597.9
1496,63099,26,1,0,39,8,9,1998,1,0,927,422,312,1,9,2326,5844,4396,8957,1219,2311,6319109.8
1497,5916,6,0,0,8,9,4,1998,0,0,4510,1684,253,1,4,5281,8039,4222,4361,7743,1784,592539.8
1498,23177,26,0,0,31,6,5,2003,0,0,6792,956,705,0,4,2048,9057,769,4774,9879,8318,2318776.3
1499,13696,8,0,0,8,5,9,2003,1,0,6546,4148,534,0,7,8650,1219,1138,8829,5026,4797,1371950.3
1500,41039,43,1,0,50,3,5,2004,0,0,561,7459,114,1,3,7495,7743,9677,2471,6226,96,4109145.4
1501,27842,18,0,0,60,3,3,2000,0,1,274,5498,120,0,1,887,9879,6368,2708,7172,7719,2797357.1
1502,70820,33,1,1,26,3,6,2006,1,1,6754,998,429,1,7,6772,5026,5209,2648,4309,874,7093917.6
1503,77882,76,1,1,79,3,7,1993,1,1,7631,578,747,0,9,903,6226,4036,535,8127,959,7797780.3
1504,30347,58,0,1,2,1,3,2018,0,1,3381,7849,968,1,5,8439,7172,3294,8747,2765,2278,3040497.8
1505,63076,8,0,1,2,4,2,2019,1,1,4113,3113,949,1,0,973,4309,8349,1459,2326,6898,6318959.9
1506,34919,26,1,1,18,6,4,1997,0,1,1736,968,664,0,2,75,8127,2685,5784,5281,5245,3499532.7
1507,99428,75,0,0,77,6,6,2018,0,0,3645,9536,101,0,2,2599,2765,8013,9506,2048,7781,9945650.8
1508,5329,38,0,0,44,4,7,1994,0,1,9455,9187,833,0,8,7410,2326,4341,7003,8650,6772,539067.4
1509,17779,41,0,1,26,8,2,2007,1,1,6754,7255,859,0,6,949,5281,4694,5115,7495,9716,1782565.7
1510,622,4,1,1,9,5,4,2000,1,1,2785,5348,847,1,8,8988,2048,4319,7635,887,8494,63977
1511,32974,22,1,0,70,10,3,1995,0,0,4166,9864,149,0,4,973,8650,4091,4254,6772,4582,3300049.5
1512,64021,37,1,0,48,6,1,2018,1,0,5586,7718,209,0,6,694,7495,9141,7245,903,8778,6412082.8
1513,61846,42,0,0,89,9,5,2000,1,0,7433,4732,729,1,6,7235,887,3697,7325,8439,8084,6192313
1514,54774,34,0,1,35,6,10,2008,1,0,4010,7465,123,0,8,8229,6772,9489,6596,973,4087,5484776.8
1515,94972,29,0,1,85,9,9,1990,0,0,7159,2016,151,0,1,8367,903,3415,9502,75,9686,9500113
1516,85030,6,0,0,45,1,4,2009,1,0,4115,8529,120,0,4,7414,8439,8651,6291,2599,3302,8509868.9
1517,67215,38,1,0,50,8,3,1999,1,1,874,7719,273,0,0,7805,973,7475,8005,7410,8729,6728090.9
1518,28899,4,1,1,5,4,2,2007,1,0,1630,7495,902,0,10,7451,75,2509,3678,949,8751,2892484.7
1519,67140,81,1,0,44,10,10,2010,1,0,1985,1294,341,0,9,3409,2599,101,6992,8988,984,6722509
1520,83088,64,0,1,49,10,7,2004,0,0,4537,7356,457,1,3,1354,7410,9629,9147,973,4166,8315132.4
1521,48033,87,0,1,22,1,9,1994,1,0,5245,927,825,1,9,1952,949,2439,3281,694,6298,4807525.4
1522,85184,42,0,1,16,9,8,2008,1,1,6392,2008,426,0,0,1543,8988,974,8191,7235,4407,8522151.8
1523,24278,78,0,0,41,1,4,2000,0,0,4575,889,490,1,5,3335,973,8177,5361,8229,3815,2430050
1524,79822,64,1,0,50,3,4,2003,0,1,7479,636,704,1,3,792,694,1871,3758,8367,6761,7987847.3
1525,98616,86,1,0,25,3,7,2010,1,0,3625,7396,101,1,6,3288,7235,8678,8836,7414,749,9863704.1
1526,78859,10,0,0,26,10,6,2015,0,1,4054,4600,245,1,10,5513,8229,7735,8778,7805,7835,7894713.5
1527,42136,35,1,0,48,3,4,2004,0,0,4011,1711,983,0,4,9937,8367,4035,2759,7451,4751,4217052.4
1528,16146,49,0,1,26,1,2,2016,0,1,3291,1684,929,0,0,655,7414,5573,4136,3409,4590,1619608.6
1529,61502,59,1,0,49,10,10,2019,1,1,7292,2680,262,1,7,1377,7805,6168,4515,1354,3176,6158082.9
1530,39110,18,0,1,38,4,2,2018,1,0,839,2999,608,1,3,9343,7451,5435,2429,1952,6976,3915015.8
1531,41369,22,1,1,69,9,3,2013,1,0,6698,5278,868,0,2,5226,3409,2607,6606,1543,8936,4141342.3
1532,77226,32,1,0,88,3,6,2006,0,1,6008,859,574,0,9,555,1354,4737,685,3335,1467,7730743.6
1533,9145,20,0,0,49,8,8,2009,1,0,3034,4146,919,0,4,3842,1952,9274,3052,792,6445,919003.9
1534,68270,70,0,1,35,2,5,2018,0,0,7714,926,928,0,5,889,1543,1653,8511,3288,4707,6835596.8
1535,19268,81,0,1,76,2,9,2014,0,0,2582,4996,117,0,6,6296,3335,9719,5276,5513,3689,1938014
1536,89019,50,0,0,99,5,9,1996,1,0,391,4891,396,1,8,3328,792,3481,5717,9937,7910,8904528.6
1537,733,10,1,1,35,7,9,1995,1,1,8095,8299,847,1,8,4396,3288,8794,7491,655,2492,81336.5
1538,28703,47,0,0,18,10,5,1999,1,1,7726,5742,214,0,5,4222,5513,1176,9853,1377,1042,2871699.9
1539,98234,69,0,1,41,6,8,2003,0,1,7253,4578,365,0,7,769,9937,6930,4100,9343,3484,9831396.3
1540,53671,76,1,1,84,4,9,2017,0,1,674,880,613,0,6,1138,655,4133,4304,5226,2569,5378022.7
1541,24896,10,0,0,41,6,8,2019,0,0,7478,7395,867,1,4,9677,1377,5844,788,555,2052,2494839.9
1542,85795,59,1,0,59,2,3,2019,1,0,6434,3910,241,0,4,6368,9343,8039,8832,3842,852,8585311.9
1543,21396,25,0,1,52,5,4,2008,1,1,1830,3408,326,0,4,5209,5226,9057,9719,889,1285,2150994.8
1544,11260,97,0,0,57,5,5,2008,0,1,9635,7491,914,0,6,4036,555,1219,1239,6296,5944,1131709.8
1545,87603,54,0,0,41,5,7,2019,1,0,5358,5791,757,0,0,3294,3842,7743,7053,3328,6361,8762692.9
1546,50380,34,1,0,85,10,7,2013,1,1,1759,8945,502,0,6,8349,889,9879,2711,4396,2686,5047474.3
1547,44479,60,0,1,45,2,2,2014,1,1,772,1742,699,1,9,2685,6296,5026,4226,4222,7143,4450823.4
1548,32433,16,0,0,61,9,5,1999,1,0,5173,5307,976,0,5,8013,3328,6226,8185,769,3176,3253892.9
1549,21189,38,0,1,41,6,6,1994,0,0,6259,4667,985,1,0,4341,4396,7172,6133,1138,6018,2126521.4
1550,24086,33,1,1,37,5,4,2014,0,0,9251,7715,365,1,8,4694,4222,4309,8708,9677,7236,2410817.4
1551,63533,86,1,0,45,7,7,1996,0,1,3835,8361,356,1,2,4319,769,8127,1286,6368,8776,6356386.6
1552,1932,27,0,1,2,5,8,1995,1,1,4909,7206,269,1,4,4091,1138,2765,3473,5209,5282,201541
1553,4846,64,0,1,17,2,7,2015,1,1,837,8146,139,0,2,9141,9677,2326,2025,4036,724,486151.5
1554,32244,86,0,1,87,5,5,2000,1,0,7058,3015,210,0,4,3697,6368,5281,1204,3294,8171,3239674.1
1555,61543,9,0,1,12,7,2,2007,1,1,8211,8248,514,0,7,9489,5209,2048,4807,8349,4018,6158002.7
1556,61298,58,0,1,59,4,5,2015,0,1,5051,6136,209,1,6,3415,4036,8650,5556,2685,4648,6134485.5
1557,86810,7,1,0,5,9,4,2010,1,0,8833,228,124,1,6,8651,3294,7495,661,8013,5355,8686680
1558,72370,38,0,1,33,5,6,2003,0,1,9849,3329,214,1,9,7475,8349,887,5238,4341,7612,7242934.3
1559,15124,80,0,0,82,6,3,2000,0,0,7236,8208,377,1,4,2509,2685,6772,9578,4694,9244,1514981.2
1560,66518,25,1,1,39,10,10,2005,1,0,6018,3804,115,1,10,101,8013,903,485,4319,3333,6658518.5
1561,53749,95,1,1,69,2,10,2009,1,1,824,6219,919,0,2,9629,4341,8439,6184,4091,1642,5381187.9
1562,78620,86,1,0,70,8,1,2019,0,1,5268,4127,783,0,3,2439,4694,973,3789,9141,927,7865911.9
1563,95148,36,1,1,45,8,5,2008,0,0,3215,8275,554,0,7,974,4319,75,7702,3697,9928,9522550.8
1564,7101,65,1,0,50,9,4,2000,1,1,9668,6267,528,1,8,8177,4091,2599,3484,9489,8935,715591.2
1565,7490,70,0,0,98,10,3,2000,0,0,7826,3129,531,1,10,1871,9141,7410,9732,3415,9531,765190.2
1566,41332,41,1,1,20,1,5,1994,1,1,3176,4609,910,1,2,8678,3697,949,3501,8651,8164,4146474.4
1567,16888,50,1,0,54,4,6,1996,0,0,8174,4331,110,1,0,7735,9489,8988,9680,7475,2683,1694620.6
1568,12939,58,0,0,50,4,5,2006,0,1,874,965,707,1,5,4035,3415,973,5580,2509,8142,1298332.6
1569,97472,91,1,0,34,6,2,2000,0,0,8988,3156,876,1,2,5573,8651,694,5891,101,4233,9752798.2
1570,5706,38,0,0,60,2,1,2005,1,0,7428,7859,164,1,4,6168,7475,7235,7842,9629,6650,574164.5
1571,90763,85,0,0,36,8,9,2014,0,1,9115,5786,498,1,0,5435,2509,8229,6294,2439,7302,9079021.4
